,class,sha256,api_1,api_2,api_3,api_4,api_5,api_6,api_7,api_8,api_9,api_10,api_11,api_12,api_13,api_14,api_15,api_16,api_17,api_18,api_19,api_20,api_21,api_22,api_23,api_24,api_25,api_26,api_27,api_28,api_29,api_30,api_31,api_32,api_33,api_34,api_35,api_36,api_37,api_38,api_39,api_40,api_41,api_42,api_43,api_44,api_45,api_46,api_47,api_48,api_49,api_50,api_51,api_52,api_53,api_54,api_55,api_56,api_57,api_58,api_59,api_60,api_61,api_62,api_63,api_64,api_65,api_66,api_67,api_68,api_69,api_70,api_71,api_72,api_73,api_74,api_75,api_76,api_77,api_78,api_79,api_80,api_81,api_82,api_83,api_84,api_85,api_86,api_87,api_88,api_89,api_90,api_91,api_92,api_93,api_94,api_95,api_96,api_97,api_98,api_99,api_100,api_101,api_102,api_103,api_104,api_105
815,trojan,5d527d7bc44c0bc0242c7ba76aa88eb81bbbb09bbe857534a389104733b68496,CreateMutexW,CreateMutexA,LocalAlloc,VirtualAllocEx,GetSystemMetrics,SetErrorMode,IsDBCSLeadByte,GetPrivateProfileStringA,GetPrivateProfileIntA,GetProfileIntA,IsBadWritePtr,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetThreadLocale,CompareStringA,lstrcmpiA,GetModuleFileNameA,CreateFileW,CreateFileA,ReadFile,SetFilePointer,lstrcpynA,GetSystemMetrics,CreateDCA,LocalAlloc,DeleteDC,EnumDisplaySettingsA,CreateCompatibleBitmap,GetDIBits,DeleteObject,IsBadWritePtr,IsBadReadPtr,IsBadCodePtr,lstrcpyA,LocalAlloc,GetSystemMetrics,CreateDCA,DeleteDC,GetProcessVersion,CreateCompatibleBitmap,GetDIBits,DeleteObject,WaitForSingleObjectEx,WaitForSingleObject,ReleaseMutex,lstrcpyA,SetErrorMode,LocalAlloc,LockResource,GetCommandLineA,GetModuleFileNameA,VirtualQueryEx,LoadLibraryExW,GetDC,SetPixel,GetPixel,GetSystemTime,FindResourceA,SizeofResource,LoadResource,LockResource,VirtualAllocEx,GetModuleFileNameA,GetCommandLineA,SearchPathW,OpenMutexW,GetWindowsDirectoryW,WaitForSingleObject,WaitForSingleObjectEx,MapViewOfFileEx,ReleaseMutex,FindResourceExW,LoadResource,LocalAlloc,SetErrorMode,FindFirstFileExW,FindFirstFileW,FindClose,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,FreeLibrary,GetFullPathNameW,CreateProcessA,VirtualAllocEx,WriteProcessMemory,GetThreadContext,SetThreadContext,ResumeThread,SleepEx,Sleep,IsBadWritePtr,WaitForSingleObject,WaitForSingleObjectEx,ReleaseMutex,DeleteDC,VirtualFreeEx,,,,,,
816,trojan,8b05781619e453e174706d4d267d95a9e771ac18c38a71a1ec46356050bc4f3e,GetKBCodePage,VirtualAllocEx,VirtualFreeEx,VirtualProtectEx,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,LoadLibraryExW,GlobalAddAtomW,lstrcpynW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,CreateEventA,CreateFileW,DeviceIoControl,DuplicateHandle,CreateRemoteThread,CreateThread,SetEvent,LocalAlloc,LoadLibraryW,LoadLibraryExW,GetSystemTime,SystemTimeToFileTime,RaiseException,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingA,ReleaseMutex,OutputDebugStringA,DeviceIoControl,WaitForMultipleObjectsEx,GetOverlappedResult,LoadLibraryExW,RegisterClipboardFormatA,GetSystemDirectoryA,IsDBCSLeadByte,VirtualFreeEx,lstrcpyA,GetThreadLocale,CompareStringA,lstrcmpA,CreateEventA,WaitForSingleObject,WaitForSingleObjectEx,GetProcessVersion,GlobalAlloc,DuplicateHandle,WSAStartup,CreateFileW,LoadLibraryW,LoadLibraryExW,CreateMutexW,DeviceIoControl,UnregisterClassW,,,,,,,,,,,,,,,,
817,trojan,cae1a0f78af47cd2ea1455862262f79728505ffaef36e6acd3dcbfff2c6e293c,GetProcessWindowStation,GetThreadDesktop,GetUserObjectInformationW,lstrcpyW,lstrcatW,LoadLibraryExW,LoadLibraryW,DuplicateHandle,DeviceIoControl,LocalAlloc,FindResourceExW,LoadResource,LoadStringW,lstrcatW,CoCreateGuid,RegisterClassW,LoadLibraryExW,GetWindowDC,GetDeviceCaps,ReleaseDC,IsDebuggerPresent,LoadLibraryW,GetProcessWindowStation,GetUserObjectInformationW,FreeLibrary,GetSystemMetrics,CreateFontIndirectW,IsBadStringPtrW,MapViewOfFileEx,IsBadReadPtr,CharNextW,IsBadWritePtr,GetWindowDC,ReleaseDC,MulDiv,CreatePatternBrush,GetSystemMetrics,LoadLibraryExW,FreeLibrary,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetKeyboardLayout,RegisterClipboardFormatA,GetThreadDesktop,LocalAlloc,GetUserObjectInformationW,GetUserObjectInformationA,CreateFileMappingW,CreateFileMappingA,MapViewOfFileEx,GetModuleFileNameA,GetFullPathNameA,LoadCursorW,LoadCursorA,RegisterClassExA,CreateMutexW,CreateMutexA,GetSystemDefaultLCID,GetThreadLocale,CompareStringA,lstrcmpA,GetSystemMetrics,LocalAlloc,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetLocaleInfoW,GetLocaleInfoA,IsValidCodePage,LoadLibraryExW,CreateMutexA,CreateMutexW,OpenFileMappingA,MapViewOfFileEx,WaitForSingleObjectEx,WaitForSingleObject,ReleaseMutex,SetWindowsHookExA,CallNextHookEx,IsWindow,GetPropW,DefWindowProcW,GetWindowLongW,GetClassLongW,SetPropW,CreateWindowExW,CoCreateGuid,CoInitializeEx,CoInitialize,FindAtomA,VirtualProtectEx,VirtualAllocEx,CoGetCurrentProcess,,,,,,,,,,,
818,packed,acd96e9e8361e8f3a87fe45d27f7b34cdea849c7ee2cf4f0326eed4e0ff2529b,VirtualAllocEx,GetWindowsDirectoryA,lstrcatA,CreateFileW,CreateFileA,LoadLibraryExW,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,LocalAlloc,CreateEventA,CreateFileW,DeviceIoControl,DuplicateHandle,CreateRemoteThread,CreateThread,SetEvent,LoadLibraryW,LoadLibraryExW,GetSystemTime,SystemTimeToFileTime,LocalAlloc,RaiseException,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingA,ReleaseMutex,OutputDebugStringA,LoadLibraryExW,DeviceIoControl,WaitForMultipleObjectsEx,GetOverlappedResult,GetThreadLocale,lstrcmpiW,GlobalAlloc,GlobalFree,FindResourceExW,LoadResource,LoadStringW,lstrcpyW,lstrcatW,GetThreadLocale,lstrcmpiW,lstrcpynW,LoadLibraryExW,VirtualAllocEx,VirtualQueryEx,DeviceIoControl,CoCreateGuid,RegisterClassW,GetWindowDC,GetDeviceCaps,ReleaseDC,LoadLibraryExW,IsDebuggerPresent,LoadLibraryW,GetProcessWindowStation,GetUserObjectInformationW,GetSystemMetrics,FreeLibrary,CreateFontIndirectW,IsBadStringPtrW,MapViewOfFileEx,IsBadReadPtr,CharNextW,IsBadWritePtr,GetWindowDC,ReleaseDC,MulDiv,CreatePatternBrush,GetSystemMetrics,LoadLibraryExW,FreeLibrary,,,,,,,,,
819,packed,58fc8bf04ae16f7b3d2aedf00e9e3cc77a86d7343ab2133a3a4ea2daae54e216,DosDateTimeToFileTime,VirtualAllocEx,GetWindowsDirectoryA,GetWindowsDirectoryW,lstrcatW,CreateFileW,LoadLibraryExW,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,SearchPathW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,CreateEventA,CreateFileW,DeviceIoControl,DuplicateHandle,CreateRemoteThread,CreateThread,SetEvent,LocalAlloc,LoadLibraryW,LoadLibraryExW,GetSystemTime,SystemTimeToFileTime,RaiseException,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingA,ReleaseMutex,OutputDebugStringA,LoadLibraryExW,DeviceIoControl,WaitForMultipleObjectsEx,GetOverlappedResult,GetThreadLocale,lstrcmpiW,GlobalAlloc,GlobalFree,FindResourceExW,LoadResource,LoadStringW,lstrcpyW,lstrcatW,GetThreadLocale,lstrcmpiW,lstrcpynW,LoadLibraryExW,VirtualAllocEx,,,,,,,,,,,,,,,,,,,,,
820,packed,91906258f998d14f6a77758c32d30420ab19e248dfbcd03046badf30ee454818,VirtualAllocEx,GetWindowsDirectoryA,lstrcatA,CreateFileW,CreateFileA,LoadLibraryExW,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,LocalAlloc,CreateEventA,CreateFileW,DeviceIoControl,DuplicateHandle,CreateRemoteThread,CreateThread,SetEvent,LoadLibraryW,LoadLibraryExW,GetSystemTime,SystemTimeToFileTime,LocalAlloc,RaiseException,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingA,ReleaseMutex,OutputDebugStringA,LoadLibraryExW,DeviceIoControl,WaitForMultipleObjectsEx,GetOverlappedResult,GetThreadLocale,lstrcmpiW,GlobalAlloc,GlobalFree,FindResourceExW,LoadResource,LoadStringW,lstrcpyW,lstrcatW,GetThreadLocale,lstrcmpiW,lstrcpynW,LoadLibraryExW,VirtualAllocEx,VirtualQueryEx,DeviceIoControl,CoCreateGuid,RegisterClassW,GetWindowDC,GetDeviceCaps,ReleaseDC,LoadLibraryExW,IsDebuggerPresent,LoadLibraryW,GetProcessWindowStation,GetUserObjectInformationW,GetSystemMetrics,FreeLibrary,CreateFontIndirectW,IsBadStringPtrW,MapViewOfFileEx,IsBadReadPtr,CharNextW,IsBadWritePtr,GetWindowDC,ReleaseDC,MulDiv,CreatePatternBrush,GetSystemMetrics,LoadLibraryExW,FreeLibrary,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetKeyboardLayout,RegisterClipboardFormatA,,,,
821,trojan,a63c78ba8de7031d35c4d5a2c9643a592487bdf54a34907484d5619d32f5dbf2,VirtualAllocEx,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,GetSystemTime,lstrcpyA,GetSystemDirectoryA,DeleteFileW,DeleteFileA,EnableWindow,FindResourceExW,LoadIconW,LoadIconA,CoCreateInstance,lstrcpyW,GetThreadLocale,lstrcmpiW,GlobalAlloc,GlobalLock,GlobalUnlock,GlobalReAlloc,RegisterClipboardFormatW,LoadLibraryExW,SetWindowsHookExW,UnhookWindowsHookEx,GetVersion,OpenEventW,LoadLibraryW,IsBadWritePtr,CreateMutexW,FindResourceExW,LoadResource,LoadStringW,GetProcessWindowStation,GetUserObjectInformationW,lstrcpyW,CharPrevW,lstrcpynW,GetSystemDirectoryW,CreateMutexW,lstrcatW,CharLowerBuffW,CharLowerW,GetFullPathNameW,lstrcpyW,LoadLibraryExW,LoadLibraryW,ReleaseMutex,CreateFileMappingW,MapViewOfFileEx,CreateMutexW,GetThreadLocale,GetLocalTime,WaitForMultipleObjectsEx,WaitForMultipleObjects,lstrcpyW,LocalAlloc,LoadLibraryW,LoadLibraryExW,DuplicateHandle,GetComputerNameW,CreateIoCompletionPort,CreateFileW,SetNamedPipeHandleState,TransactNamedPipe,LocalAlloc,DeviceIoControl,GetThreadLocale,CreateMutexW,WaitForMultipleObjects,WaitForMultipleObjectsEx,CharLowerW,lstrcpyW,ReleaseMutex,CharUpperBuffW,lstrcpynW,GetLocalTime,CharLowerBuffW,LocalAlloc,WaitForMultipleObjects,WaitForMultipleObjectsEx,lstrcpyW,ReleaseMutex,LoadLibraryW,LoadLibraryExW,GetVersion,CreateEventA,LocalAlloc,GetLocalTime,SystemTimeToFileTime,WaitForSingleObjectEx,WaitForSingleObject,ReleaseMutex,WaitForMultipleObjects,WaitForMultipleObjectsEx,lstrcpyW,CreateFileW,LoadLibraryExW,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,lstrcmpA,FreeLibrary
822,trojan,47a43125f806cfc889880481f4c3e6a105ed3e51df4a546cfd371941a92369af,GetWindowDC,GetDeviceCaps,ReleaseDC,LoadLibraryExW,IsDebuggerPresent,LoadLibraryW,GetProcessWindowStation,GetUserObjectInformationW,GetSystemMetrics,FreeLibrary,CreateFontIndirectW,IsBadStringPtrW,MapViewOfFileEx,IsBadReadPtr,CharNextW,IsBadWritePtr,GetWindowDC,ReleaseDC,MulDiv,CreatePatternBrush,GetSystemMetrics,LoadLibraryExW,FreeLibrary,GetParent,IsZoomed,IsIconic,GetMessageTime,GetKBCodePage,GetUserDefaultLCID,CompareStringA,VirtualAllocEx,VirtualFreeEx,VirtualProtectEx,LoadLibraryExW,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,LoadLibraryW,GlobalAddAtomW,lstrcpynW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,lstrcmpA,FreeLibrary,CreateEventA,OpenEventW,OpenEventA,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,lstrcmpA,,,,,,,,,,,,,,
823,trojan,592c54644ed0a56fb890e7ee4cd2451e2e3253c6e3a9796f9bb09a3952c13b91,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,lstrcatW,DeviceIoControl,CoCreateGuid,RegisterClassW,GetWindowDC,GetDeviceCaps,ReleaseDC,LoadLibraryExW,IsDebuggerPresent,LoadLibraryW,GetProcessWindowStation,GetUserObjectInformationW,FreeLibrary,GetSystemMetrics,CreateFontIndirectW,IsBadStringPtrW,MapViewOfFileEx,IsBadReadPtr,CharNextW,IsBadWritePtr,GetWindowDC,ReleaseDC,MulDiv,CreatePatternBrush,GetSystemMetrics,LoadLibraryExW,FreeLibrary,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetKeyboardLayout,RegisterClipboardFormatA,GetThreadDesktop,LocalAlloc,GetUserObjectInformationW,GetUserObjectInformationA,CreateFileMappingW,CreateFileMappingA,MapViewOfFileEx,GetModuleFileNameA,GetFullPathNameA,LoadCursorW,LoadCursorA,RegisterClassExA,CreateMutexW,CreateMutexA,GetSystemDefaultLCID,GetThreadLocale,CompareStringA,lstrcmpA,GetSystemMetrics,LocalAlloc,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetLocaleInfoW,GetLocaleInfoA,IsValidCodePage,LoadLibraryExW,CreateMutexA,CreateMutexW,OpenFileMappingA,MapViewOfFileEx,WaitForSingleObjectEx,WaitForSingleObject,ReleaseMutex,SetWindowsHookExA,CallNextHookEx,IsWindow,GetPropW,DefWindowProcW,GetWindowLongW,GetClassLongW,SetPropW,CreateWindowExW,CoCreateGuid,CoInitializeEx,CoInitialize,IsDBCSLeadByte,GetPrivateProfileStringW,GetPrivateProfileIntW,GetProfileIntW,,,,,,,,,,,,,,,,,,,,
824,trojan,376aaf677e99429ac2088e332cfd79722548cce987b6f5c697df32b78e1ef31a,LoadLibraryExW,GetStartupInfoA,LocalAlloc,CreateSemaphoreW,CreateSemaphoreA,CreateEventA,CreateFileW,DeviceIoControl,DuplicateHandle,CreateRemoteThread,CreateThread,SetEvent,LocalAlloc,LoadLibraryExW,GlobalAddAtomW,lstrcpynW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetSystemTime,SystemTimeToFileTime,LocalAlloc,RaiseException,WaitForSingleObjectEx,WaitForSingleObject,OpenFileMappingA,ReleaseMutex,OutputDebugStringA,LoadLibraryExW,DeviceIoControl,WaitForMultipleObjectsEx,GetOverlappedResult,LoadLibraryW,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryW,LoadLibraryExW,LoadCursorW,RegisterClassW,lstrcpyW,GetThreadLocale,lstrcmpiW,GlobalAlloc,GlobalLock,GlobalUnlock,GlobalReAlloc,RegisterClipboardFormatW,LoadLibraryExW,FindResourceExW,LoadResource,LoadStringW,CreateDirectoryW,CreateDirectoryA,GetModuleFileNameA,CreateFileW,WriteFile,CopyFileExW,CopyFileA,lstrcpyA,CreateFileA,SystemTimeToFileTime,LocalFileTimeToFileTime,SetFileTime,CreateFileW,WriteFile,lstrlenA,,,,,,,,,,,,
825,trojan,a14cd89da3cfd2040520646562ddf0187bffb24d7372c363e24a074162441485,GetSystemDirectoryA,IsDBCSLeadByte,CreateMutexW,CreateMutexA,LocalAlloc,VirtualAllocEx,GetSystemMetrics,SetErrorMode,GetPrivateProfileStringA,GetPrivateProfileIntA,GetProfileIntA,IsBadWritePtr,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetThreadLocale,CompareStringA,lstrcmpiA,GetModuleFileNameA,CreateFileW,CreateFileA,ReadFile,SetFilePointer,lstrcpynA,GetSystemMetrics,CreateDCA,LocalAlloc,DeleteDC,EnumDisplaySettingsA,CreateCompatibleBitmap,GetDIBits,DeleteObject,IsBadWritePtr,IsBadReadPtr,IsBadCodePtr,lstrcpyA,LocalAlloc,GetSystemMetrics,CreateDCA,DeleteDC,GetProcessVersion,CreateCompatibleBitmap,GetDIBits,DeleteObject,WaitForSingleObjectEx,WaitForSingleObject,ReleaseMutex,lstrcpyA,SetErrorMode,LocalAlloc,GetCommandLineA,GetStartupInfoA,LockResource,GetModuleFileNameA,IsBadWritePtr,RegisterClipboardFormatW,SystemParametersInfoW,GetSystemMetrics,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,LoadLibraryExW,LoadLibraryW,LoadCursorW,RegisterClassW,CreateSemaphoreW,CreateSemaphoreA,GlobalAddAtomW,lstrcpynW,SearchPathW,CreateFileW,CreateFileMappingW,MapViewOfFileEx,LoadLibraryExW,GetSystemMetrics,RegisterClipboardFormatW,SystemParametersInfoW,GetDC,GetDeviceCaps,ReleaseDC,LocalAlloc,GetSysColor,GetSysColorBrush,GetStockObject,GetSystemMetrics,LoadCursorW,RegisterClassW,RegisterClassExW,LoadLibraryExW,LoadLibraryW,GetSysColor,RegisterClipboardFormatA,RegisterClipboardFormatW,lstrcpyA,lstrcatA,GetThreadLocale,CompareStringA,lstrcmpA,,,,,
826,trojan,59a0059463e8ec7b7f88391620240e723fb0c74a2622e1310ab71188fbdc2552,GetProcessWindowStation,GetThreadDesktop,GetUserObjectInformationW,lstrcpyW,lstrcatW,LoadLibraryExW,LoadLibraryW,DuplicateHandle,DeviceIoControl,LocalAlloc,FindResourceExW,LoadResource,LoadStringW,IsCharAlphaNumericA,lstrlenA,lstrcatW,CoCreateGuid,RegisterClassW,LoadLibraryExW,GetWindowDC,GetDeviceCaps,ReleaseDC,IsDebuggerPresent,LoadLibraryW,GetProcessWindowStation,GetUserObjectInformationW,FreeLibrary,GetSystemMetrics,CreateFontIndirectW,IsBadStringPtrW,MapViewOfFileEx,IsBadReadPtr,CharNextW,IsBadWritePtr,GetWindowDC,ReleaseDC,MulDiv,CreatePatternBrush,GetSystemMetrics,LoadLibraryExW,FreeLibrary,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetKeyboardLayout,RegisterClipboardFormatA,GetThreadDesktop,LocalAlloc,GetUserObjectInformationW,GetUserObjectInformationA,CreateFileMappingW,CreateFileMappingA,MapViewOfFileEx,GetModuleFileNameA,GetFullPathNameA,LoadCursorW,LoadCursorA,RegisterClassExA,CreateMutexW,CreateMutexA,GetSystemDefaultLCID,GetThreadLocale,CompareStringA,lstrcmpA,GetSystemMetrics,LocalAlloc,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetLocaleInfoW,GetLocaleInfoA,IsValidCodePage,LoadLibraryExW,CreateMutexA,CreateMutexW,OpenFileMappingA,MapViewOfFileEx,WaitForSingleObjectEx,WaitForSingleObject,ReleaseMutex,SetWindowsHookExA,CallNextHookEx,IsWindow,GetPropW,DefWindowProcW,GetWindowLongW,GetClassLongW,SetPropW,CreateWindowExW,CoCreateGuid,CoInitializeEx,CoInitialize,IsCharAlphaNumericA,lstrlenA,VirtualProtectEx,,,,,,,,,,
827,trojan,c2bb1a91f6f08697f952cefdc1dd233b6f80a54371560b9036a710f272fdf410,lstrcpyW,GetThreadLocale,lstrcmpiW,GlobalAlloc,GlobalLock,GlobalUnlock,GlobalReAlloc,RegisterClipboardFormatW,GetVersion,VirtualAllocEx,GetStartupInfoA,LockResource,GetCommandLineA,GetModuleFileNameA,IsBadReadPtr,IsBadWritePtr,ResetEvent,GetActiveWindow,FindWindowA,GetFocus,SetEvent,WriteFile,VirtualFreeEx,SetWindowsHookExW,UnhookWindowsHookEx,RegisterClipboardFormatW,GetVersion,OpenEventW,LoadLibraryExW,LoadLibraryW,IsBadWritePtr,CreateMutexW,FindResourceExW,LoadResource,LoadStringW,GetProcessWindowStation,GetUserObjectInformationW,lstrcpyW,CharPrevW,lstrcpynW,GetSystemDirectoryW,CreateMutexW,lstrcatW,CharLowerBuffW,CharLowerW,GetFullPathNameW,lstrcpyW,LoadLibraryExW,LoadLibraryW,ReleaseMutex,CreateFileMappingW,MapViewOfFileEx,CreateMutexW,GetThreadLocale,GetLocalTime,WaitForMultipleObjectsEx,WaitForMultipleObjects,lstrcpyW,LocalAlloc,LoadLibraryW,LoadLibraryExW,DuplicateHandle,GetComputerNameW,CreateIoCompletionPort,CreateFileW,SetNamedPipeHandleState,TransactNamedPipe,LocalAlloc,DeviceIoControl,GetThreadLocale,CreateMutexW,WaitForMultipleObjects,WaitForMultipleObjectsEx,CharLowerW,lstrcpyW,ReleaseMutex,CharUpperBuffW,lstrcpynW,GetLocalTime,CharLowerBuffW,LocalAlloc,WaitForMultipleObjects,WaitForMultipleObjectsEx,lstrcpyW,ReleaseMutex,LoadLibraryW,LoadLibraryExW,GetVersion,CreateEventA,LocalAlloc,GetLocalTime,SystemTimeToFileTime,WaitForSingleObjectEx,WaitForSingleObject,ReleaseMutex,WaitForMultipleObjects,WaitForMultipleObjectsEx,lstrcpyW,CreateFileW,LoadLibraryExW,lstrlenA,LocalAlloc,GetThreadLocale,CompareStringA,lstrcmpA
828,trojan,67b1e550dcc8a2003b1453abfcfff3c14df6bef8146571d44a631175d06660f7,GetProcessWindowStation,GetThreadDesktop,GetUserObjectInformationW,lstrcpyW,lstrcatW,LoadLibraryExW,LoadLibraryW,DuplicateHandle,DeviceIoControl,LocalAlloc,FindResourceExW,LoadResource,LoadStringW,IsCharAlphaNumericA,lstrlenA,lstrcatW,CoCreateGuid,RegisterClassW,LoadLibraryExW,GetWindowDC,GetDeviceCaps,ReleaseDC,IsDebuggerPresent,LoadLibraryW,GetProcessWindowStation,GetUserObjectInformationW,FreeLibrary,GetSystemMetrics,CreateFontIndirectW,IsBadStringPtrW,MapViewOfFileEx,IsBadReadPtr,CharNextW,IsBadWritePtr,GetWindowDC,ReleaseDC,MulDiv,CreatePatternBrush,GetSystemMetrics,LoadLibraryExW,FreeLibrary,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetKeyboardLayout,RegisterClipboardFormatA,GetThreadDesktop,LocalAlloc,GetUserObjectInformationW,GetUserObjectInformationA,CreateFileMappingW,CreateFileMappingA,MapViewOfFileEx,GetModuleFileNameA,GetFullPathNameA,LoadCursorW,LoadCursorA,RegisterClassExA,CreateMutexW,CreateMutexA,GetSystemDefaultLCID,GetThreadLocale,CompareStringA,lstrcmpA,GetSystemMetrics,LocalAlloc,GetSystemDirectoryA,lstrlenA,lstrcpynA,GetLocaleInfoW,GetLocaleInfoA,IsValidCodePage,LoadLibraryExW,CreateMutexA,CreateMutexW,OpenFileMappingA,MapViewOfFileEx,WaitForSingleObjectEx,WaitForSingleObject,ReleaseMutex,SetWindowsHookExA,CallNextHookEx,IsWindow,GetPropW,DefWindowProcW,GetWindowLongW,GetClassLongW,SetPropW,CreateWindowExW,CoCreateGuid,CoInitializeEx,CoInitialize,IsCharAlphaNumericA,lstrlenA,VirtualProtectEx,,,,,,,,,,
